Ind,Y1,Y2,X1,X2,A,B,X3
NA19750,-0.48535934,0.131969511,1.899811707,-2.432880573,2,4,0.001583096
NA19752,1.156632778,1.53665333,1.518422354,-1.466904176,3,3,0.028562075
NA19755,-0.554324793,-0.355306912,-1.144264751,0.157681847,2,6,0.925757075
NA19756,-0.822737892,0.728934655,-1.444598219,0.822897073,3,3,0.242925998
NA19758,-0.48578012,0.664085376,-0.75121289,-0.381539728,1,4,0.767720333
NA19759,0.504164639,0.80351296,-2.094986452,0.988022181,1,4,0.573798131
NA19761,0.464343075,1.618716491,-0.404562467,-2.615361205,3,1,0.041989484
NA19762,-0.090483049,0.766858098,-1.479521528,-0.084512855,2,4,0.019494994
NA19764,1.987970244,-0.531675318,1.058751634,0.945458356,2,2,0.379544901
NA19770,-0.892513592,-0.247421728,-0.952310605,-0.491991453,1,5,0.802088349
NA19771,1.836588775,1.128630411,0.968619372,-0.13152147,2,5,0.992159398
NA19773,0.79949209,0.042612548,-0.180051723,-0.655773937,1,6,0.721685304
NA19774,-1.101744234,1.599785082,0.013654791,0.533749393,2,6,0.447191603
NA19776,-0.130511073,0.634379032,-0.481621975,1.183258313,5,1,0.608495804
NA19777,-0.63195536,0.867806014,-1.591750418,-1.592597354,3,4,0.390607757
NA19779,-0.922612477,-0.069433426,0.469007589,-1.699898857,3,6,0.207580636
NA19780,-0.832811303,-0.082344025,-0.685251782,2.161927096,5,3,0.587405379
NA19782,-0.172007005,0.126988841,-0.798148619,0.573606226,4,1,0.045617031
NA19783,-2.268434242,0.538531863,-0.33613337,1.286334436,5,1,0.690898903
NA19785,-1.185319852,-0.696395291,-0.045714747,-1.505041995,1,4,0.864917328
NA19786,-0.800612976,1.191766644,-0.317710554,0.595095376,2,4,0.276703812
NA19788,0.301487298,0.770108138,0.65478616,-1.199737021,5,2,0.338431522
NA19789,0.614488207,0.831482694,1.007927697,1.807375398,4,5,0.065742219
NA19792,0.830410425,0.684358524,0.27738287,1.429308122,3,3,0.47180515
NA19794,0.897795814,-0.588774524,-0.99860672,0.219587963,1,2,0.409004986
NA19795,0.145585433,-0.106743414,1.126479774,1.454234419,1,3,0.39090237
NA19818,-0.800870062,0.043540719,-1.790057912,0.382314537,5,3,0.237341816
NA19819,-0.543188645,0.582384187,0.946574472,-1.741454394,4,6,0.746818651
NA19834,0.458620382,-0.482404836,0.374317069,-1.158597404,3,1,0.227513559
NA19835,-0.048960169,1.932130576,-0.658412075,-0.183520102,4,2,0.553785272
NA19900,-1.821763156,0.03814374,0.103857593,1.005008684,3,3,0.01800471
NA19901,-0.624853407,0.438534872,-0.518631673,-1.192902491,3,6,0.739835479
NA19904,-0.370548615,2.148258776,0.953301642,-1.03957774,2,5,0.790826037
NA19908,1.251916374,1.647449637,0.734368569,0.296775912,5,3,0.634668786
NA19909,-0.277010777,2.01102567,0.076958501,-1.232421505,2,4,0.723473741
NA19913,1.096296303,0.796770863,1.212001776,-0.077339785,2,5,0.594057296
NA19914,-0.562030617,0.928118933,-0.589840668,0.45975568,4,4,0.027788706
NA19916,-0.198905307,1.745508038,0.98312438,0.84843334,1,5,0.954308786
NA19917,-0.916741852,1.143687084,1.316999468,0.625028163,2,2,0.442401844
NA19920,-1.232230783,-0.72489899,0.49114593,1.675678739,2,6,0.117121992
NA19921,0.987242528,-0.285174466,-0.129325862,-0.181844725,3,1,0.972375882
NA19922,-0.429755281,1.534077263,-0.376628248,2.210127089,5,1,0.490879066
NA19923,0.86851995,1.269922826,1.551749073,-2.956756018,3,6,0.751222177
NA19982,0.4878156,-1.557270901,-0.350767858,-0.705417172,2,3,0.475228673
NA19984,0.817566052,-2.625140058,-0.382245169,0.882401054,2,3,0.618177338
NA20126,0.854281993,-1.471632591,-0.16380054,0.847753528,2,5,0.730421936
NA20127,0.474562087,-1.769648701,-0.399463483,0.573411288,2,5,0.201437649
NA20274,-2.859634201,1.946967106,0.654639195,-0.120593138,3,2,0.069265003
NA20276,0.972993146,1.500985478,0.100242854,-0.767825291,5,2,0.196900106
NA20278,-0.947942588,-1.028163945,-0.563681989,-0.424352147,2,4,0.085173612
NA20281,0.83342465,-0.213868867,-0.559930876,0.796200391,3,4,0.809412372
NA20282,-1.856641381,0.109525955,1.386990258,1.799252132,2,5,0.808108144
NA20287,0.746752707,1.207309538,-0.636418614,1.183023964,3,3,0.711336417
NA20289,-0.020217644,0.028090284,-0.985629194,0.024118585,1,4,0.369062838
NA20291,-0.476245381,-0.305987118,0.687755177,-0.220344903,2,1,0.599609041
NA20294,-1.876436762,0.86718788,-0.992665323,1.320127996,1,2,0.951285367
NA20296,-2.293664278,-1.026566266,-0.264297573,2.185031668,2,1,0.852304616
NA20298,-0.156228644,0.400574502,0.036963787,1.0988609,4,1,0.57309838
NA20299,-0.188918339,1.547047807,-1.012090935,-0.499798392,5,6,0.663423733
NA20314,-1.020640672,0.730089078,1.011389268,-0.254573682,1,1,0.082733082
NA20317,-0.13641088,0.748822884,1.035329467,-0.860529799,3,6,0.707152455
NA20318,-1.310122526,-1.597985815,-0.518824564,-0.544239357,1,1,0.703867692
NA20320,1.312218906,-1.525922778,-0.124579044,0.529025761,2,3,0.255543138
NA20321,0.12915369,0.351296481,0.146057752,0.465821238,2,6,0.299936056
NA20332,0.842491036,-0.745123292,0.748419286,0.913140427,2,5,0.249276977
NA20334,2.007572719,2.039062717,-0.627480616,-0.620651865,2,6,0.393109774
NA20339,-0.161939687,0.69925068,-1.129611046,-0.888997644,5,3,0.633914909
NA20340,1.152615638,-0.004657226,1.374494665,-0.065347157,5,3,0.344638283
NA20342,-0.276597505,1.704523086,-0.824905891,-0.330640269,4,6,0.289839509
NA20346,-0.779544849,-2.46962768,1.002777529,0.877706921,3,5,0.614627034
NA20348,-0.500499331,1.130775788,-0.577611211,-1.052940172,1,6,0.07560104
NA20351,-1.061252464,0.372256578,0.144749807,-0.004535534,3,4,0.687005047
NA20355,-1.28460631,1.292721782,-0.266320999,0.682562786,4,3,0.682793147
NA20356,-0.255040378,-0.462480446,-0.137777523,-0.068953815,2,1,0.126696906
NA20357,0.379848113,2.409117341,0.237846596,-0.350396769,3,3,0.856499959
NA20359,-0.243512279,1.064821616,-0.731682131,-0.776970153,3,6,0.526014036
NA20362,-2.543768494,0.667147499,1.203114828,0.480212213,5,2,0.074435769
NA20412,-0.238566117,0.914711234,-0.280881934,0.213733466,1,4,0.555648004
NA20502,-0.782994552,1.36008031,-0.267779348,0.493083341,1,2,0.939433725
NA20503,-0.194586179,0.612216806,-0.290682245,0.427808702,1,6,0.497281516
NA20504,0.533905574,0.399441475,-0.186706316,-0.164788463,5,1,0.478073983
NA20505,2.132486145,0.297159019,-0.434266504,1.115813116,1,5,0.87837579
NA20506,-0.252549593,0.599898226,1.350843726,1.25372206,2,3,0.886747964
NA20507,-0.590760606,-0.461985352,0.114877383,-0.628823475,4,3,0.195905885
NA20508,-1.017905642,0.092395034,1.277963951,-1.00943341,5,1,0.053020608
NA20509,-0.822548292,1.03149228,-1.93343848,-1.416080636,4,5,0.813663804
NA20510,0.383343615,2.05381675,0.061225467,-0.052176401,5,5,0.26160713
NA20511,0.021436636,-1.055720014,-1.803156202,2.044452164,2,4,0.089283625
NA20512,1.706741961,0.259754887,1.021734869,0.9743343,5,5,0.225405028
NA20513,0.02444978,-0.403702161,0.257668587,0.188961678,3,6,0.349559832
NA20514,-1.395408796,-0.880507247,-1.498238594,0.023453733,4,4,0.298475909
NA20515,-0.364351824,0.979463048,-1.277327265,-0.073496678,1,1,0.001723445
NA20516,0.603983833,-0.302503272,0.141499568,0.328474494,5,3,0.212462916
NA20517,0.075937138,-0.954630647,0.553815414,-1.319611828,1,3,0.773270266
NA20518,0.555257465,0.05787323,-0.200563371,0.546620277,4,6,0.687312159
NA20519,0.190729544,-1.329367093,-0.600727647,0.406619744,5,1,0.000398293
NA20520,-0.846773047,0.437266205,0.521671513,0.121338493,5,6,0.351660683
NA20521,-0.292690509,1.208410331,-0.089772738,0.659391524,4,4,0.590098348
NA20522,0.960847104,0.453212287,0.058120949,0.192734847,5,4,0.300453662
NA20524,0.654519819,0.773796683,1.239553079,0.636640153,5,5,0.290853352
NA20525,0.817791937,-0.556116265,0.767700102,-2.019145038,4,4,0.033411676
NA20527,-2.843737009,-0.388730698,0.41229954,1.314638713,2,2,0.997913575
NA20528,-0.302051687,0.574842452,0.858992438,0.643039884,4,1,0.184422714
NA20529,1.485272345,0.955113278,0.064146534,1.024552909,4,1,0.978233898
NA20530,0.776109625,-0.295976672,1.735362186,1.596711218,2,3,0.323614786
NA20531,0.49761476,1.842932483,1.134686367,-0.746581859,2,3,0.937264784
NA20532,0.587234447,-1.243918927,0.904664494,0.564677825,1,3,0.372034065
NA20533,-0.173791927,-1.246771992,0.622745633,1.895345543,1,1,0.559791538
NA20534,-1.204831054,-1.081202029,0.163802403,1.204020188,2,2,0.131803974
NA20535,-0.666201881,1.676948384,0.411509185,0.731827141,4,5,0.829051369
NA20536,-0.220730585,0.432208393,0.897496471,0.869970075,4,3,0.974705037
NA20538,-0.009028378,-0.691528743,0.877089475,0.171344963,3,4,0.912978952
NA20539,-0.567274707,0.435222323,-0.69180904,-0.639333782,1,3,0.114614565
NA20540,0.471291999,0.492343439,2.145265428,-0.311475762,5,6,0.834596971
NA20541,2.157535649,0.970136666,-0.530461401,-0.592373359,5,1,0.349514628
NA20542,0.62048979,-1.41589134,-1.849064746,-0.080928808,3,3,0.669596859
NA20543,-1.051840271,0.871506864,-1.433035829,0.490684414,2,6,0.861598075
NA20544,0.455068927,0.987852927,1.275994457,-0.359381667,3,2,0.227733967
NA20581,0.034701451,0.711229973,1.148219858,0.061244127,5,5,0.365912403
NA20582,-1.975329803,-0.912061347,-2.417000502,-0.267311217,3,6,0.437812011
NA20585,1.478604821,0.799694979,0.29170766,-0.419688961,1,6,0.052280669
NA20586,0.062737356,0.388467995,-0.42936801,0.157683129,3,4,0.779003484
NA20587,0.620054055,-0.011788603,0.756777295,0.401330963,5,6,0.515671888
NA20588,-0.204556523,-0.130780128,0.567555108,1.474452563,5,1,0.697507098
NA20589,1.626974417,0.097165122,-1.433831496,-1.03981809,3,3,0.591494715
NA20752,-1.080019358,-0.658780849,0.589026964,-0.256487743,1,1,0.171585809
NA20753,1.057568747,0.680825832,0.935590137,-0.055754081,5,6,0.512624839
NA20754,-1.106138621,1.254858485,0.248859214,-0.242056893,4,6,0.083208221
NA20755,-0.403516783,0.421371932,-0.645283,1.064882735,5,1,0.519456797
NA20756,0.486387787,1.548060587,0.674941096,-1.533586857,1,3,0.409940518
NA20757,-0.569375578,-1.239402944,0.247747217,-0.552928877,3,1,0.832770901
NA20758,0.558286889,1.230045618,-0.017475827,-0.3733184,4,1,0.485753906
NA20759,2.07190161,-1.134328918,-0.202653143,-0.268005853,1,1,0.821194084
NA20760,0.451422628,0.089621266,-1.697237514,1.942099405,3,5,0.526190106
NA20761,-2.158999434,0.363615572,-1.88532466,1.375896219,1,6,0.246073089
NA20762,-1.523376909,-0.373186836,0.20634068,-0.572456182,5,5,0.587676008
NA20763,-1.596930517,-0.322086093,-0.214416683,-0.442957358,4,2,0.735067652
NA20764,1.245514077,0.228288287,1.068837979,-0.034899539,1,4,0.517682922
NA20765,0.35309162,0.689806211,0.106723666,1.14849679,1,2,0.58550697
NA20766,0.410308321,1.046517306,0.993590173,0.427669069,4,6,0.192531923
NA20767,-0.403420138,-0.849988315,-0.658563618,-0.447823736,3,3,0.055137643
NA20768,-0.376008597,1.15444128,-0.487578403,-1.177597168,4,1,0.403070317
NA20769,-0.81567401,0.658932072,-0.59650809,0.392356746,3,3,0.417188317
NA20770,-0.579256214,0.702473826,0.0417228,-0.413130692,5,4,0.649556681
NA20771,0.394203558,1.878234127,-0.078446081,1.308359813,2,1,0.6828879
NA20772,1.32572873,0.557156707,0.142757869,0.331745917,4,1,0.71876486
NA20773,-0.872843414,-1.547245718,-1.76875968,0.588885667,4,5,0.985723293
NA20774,-0.90547064,0.565164635,0.378250721,0.999128631,4,6,0.121689873
NA20775,2.29825439,0.932669911,-1.781458297,-0.17430409,3,6,0.947112044
NA20778,-0.709229954,-0.654247074,0.117455998,0.305835014,3,1,0.607195612
NA20783,-0.44294769,-0.97813714,-0.331023939,-0.642106288,4,2,0.799131709
NA20785,0.055757748,-1.642833641,0.813095542,-0.728843489,1,3,0.346781476
NA20786,1.204209337,-0.377261996,1.067045136,-1.53836658,4,6,0.13701058
NA20787,-0.281337599,-0.169763668,1.233001663,0.055381412,3,2,0.020249231
NA20790,-1.100857891,-1.165552795,0.332128316,-1.700210726,1,2,0.535611209
NA20792,-0.61086901,-1.039492681,-0.257408681,0.134277306,1,5,0.523136823
NA20795,-0.374551892,1.094743661,-0.307479748,-1.784651029,1,2,0.032108786
NA20796,0.418309574,-1.692668325,-0.703507961,-0.324128745,4,2,0.888866885
NA20797,-0.343267038,1.118617348,0.305648534,0.233112059,2,4,0.095370851
NA20798,-0.241284655,0.748709384,-0.217003775,-1.624005789,2,4,0.840381957
NA20799,-0.79621493,-0.776728422,1.970624074,0.568857067,3,1,0.233863637
NA20800,0.249517805,0.335907426,-0.542729733,-0.061573318,4,4,0.527186708
NA20801,-0.232699527,-1.165831097,1.189989773,-0.741608878,1,2,0.012029336
NA20802,0.415058544,0.338453532,0.193181452,0.121376533,1,6,0.92841785
NA20803,2.03184321,-0.20904606,0.120273937,-1.391720965,2,2,0.315522542
NA20804,0.335913211,-1.239056761,1.221104125,0.802113437,2,5,0.495564761
NA20805,0.857815301,2.411534183,0.882347993,-1.028936343,3,6,0.749717827
NA20806,0.595413052,-0.462583033,0.358596313,-0.263823137,2,5,0.700308994
NA20807,1.56991503,-1.628953421,-0.798955624,1.331179878,3,1,0.247284356
NA20808,2.064309985,-1.61632165,-0.441256127,-0.340443982,1,1,0.057953967
NA20809,0.344109938,-0.523005528,-1.248922392,0.5139565,5,2,0.821691289
NA20810,-0.780837453,-1.237883439,-0.347405261,-0.137240484,3,4,0.989482788
NA20811,-0.436845624,-1.55179594,0.068720366,-1.465704756,5,4,0.131942171
NA20812,0.283728338,0.56706798,-0.280719645,1.181906581,3,1,0.595983369
NA20813,-1.033871,0.131538457,0.923227451,0.054081615,5,5,0.291833137
NA20814,0.442073865,-1.716701017,0.035005606,-0.375606475,4,5,0.020752708
NA20815,-1.326468674,-1.441032976,0.228283431,-0.235964768,3,5,0.588577531
NA20818,0.697834059,-0.307286887,-0.508634787,2.290762466,5,6,0.497710893
NA20819,-0.194576194,2.002955456,-1.064129366,0.693253325,3,4,0.118720971
NA20821,2.030024575,-0.588967883,-0.317080662,0.428165624,2,1,0.061495038
NA20822,1.477956254,0.919646498,-0.324322599,1.388856515,2,1,0.193992427
NA20826,0.386121087,-0.642747615,0.28610815,0.831868022,2,4,0.816779027
NA20827,1.049121057,-1.295833876,1.778232079,1.91722008,3,5,0.31810615
NA20828,-0.122579618,-0.217589899,1.346395481,-1.681812004,4,1,0.043556772
NA20832,0.442883662,1.110540722,-0.911264217,-0.523949909,1,2,0.530235232
NA20845,-0.682092069,0.404927035,-1.262422144,-0.913717727,5,3,0.346718757
NA20846,-0.659427832,1.705821317,-0.522789707,-1.073264166,4,3,0.813812437
NA20847,1.469514167,0.886465887,-0.659501487,1.451149608,2,3,0.907155052
NA20849,1.206229394,-0.309139906,-0.217671007,-0.460480159,4,6,0.301334397
NA20850,0.282553896,-0.366294822,0.567636186,0.128952281,5,2,0.851115817
NA20851,0.173044341,0.652974126,0.435638256,-0.995110161,4,1,0.426639779
NA20852,-0.541164597,-0.641312881,-0.647096544,-0.857316852,3,2,0.380250447
NA20853,1.420908894,-1.477481194,-0.67378586,-0.808915105,2,1,0.273995144
NA20854,-0.53681576,0.23499246,0.353426702,0.681519779,1,6,0.295688171
NA20856,0.103610105,-0.041859012,-0.254615572,-0.100397613,5,6,0.317780452
NA20858,-0.672541025,0.13780602,-1.034288635,0.548719933,5,4,0.209569065
NA20859,1.301402774,-0.519455167,0.461694621,-0.032185024,5,6,0.886556217
NA20861,0.26000506,0.000792078,0.35231268,0.752740214,5,6,0.391233858
NA20862,-0.19322899,-0.822988942,-0.229241233,0.828058186,5,3,0.824644955
NA20863,-0.659352355,-0.474582574,1.295473294,-0.55011479,3,4,0.34614657
NA20864,-1.0017641,0.064556614,-0.980933808,0.13711676,5,3,0.691559208
NA20866,0.23982566,-0.442411946,0.468900963,0.29011803,3,4,0.063086767
NA20867,0.660650194,0.221101355,0.003844543,-1.187592303,3,5,0.222199034
NA20868,-0.765390335,-0.254854928,-0.321046462,0.401925309,1,4,0.210041765
NA20869,-1.031258444,-0.929029477,-2.033186953,-0.758845218,5,1,0.770954763
NA20870,0.528866337,0.242566889,-0.207346077,2.702966156,3,6,0.680711243
NA20872,0.98465249,-0.79952625,0.1030654,0.104427648,5,5,0.666779754
NA20874,-1.015850468,-0.680132289,-0.401346708,0.766405031,1,6,0.770594543
NA20875,-0.518897398,-0.641871339,-0.390459987,1.723009643,5,4,0.620996792
NA20876,0.560448659,-0.045679163,-1.488761721,-0.611004589,3,3,0.77134141
NA20877,0.965435712,-0.22973458,-0.898715944,1.913052542,4,4,0.790703354
NA20878,0.136626613,1.91980986,1.135095362,0.279842101,3,1,0.62794602
NA20881,-0.94776124,0.060909661,0.774062465,0.416931026,3,5,0.504105901
NA20882,0.839711517,-0.147383944,0.035251207,-0.276682679,4,1,0.380825878
NA20884,0.264358213,-0.397044078,-0.634601005,0.464973564,2,5,0.095583171
NA20885,0.51090291,-0.035873161,-0.374470463,-1.514379679,2,4,0.316234789
NA20886,1.428431863,0.684666676,-1.338982587,-0.543690012,4,3,0.705025417
NA20887,-0.974768183,-2.039201744,-0.886071202,0.524764025,2,2,0.30394062
NA20888,-0.081297685,-0.314027834,0.417361224,1.34414384,3,5,0.223325952
NA20889,0.517266872,-3.233744426,2.466496525,0.739874454,2,5,0.720586931
NA20890,0.447187234,0.011358572,-0.529165878,-0.091651429,1,2,0.325450503
NA20891,-0.791855641,-0.371743177,-0.595468186,-0.998073749,4,5,0.456314241
NA20892,-1.157999721,-0.621873772,-1.678221731,-1.01841738,2,1,0.318424592
NA20894,-1.524939088,1.810375526,-0.060801596,1.151302062,1,6,0.834696444
NA20895,0.626134601,-0.904612265,-0.554100277,0.447895664,3,5,0.657546889
NA20896,0.444264396,0.66617677,-0.163899236,1.266428918,2,5,0.416635104
NA20897,-1.007401208,-0.871773843,0.283623367,0.194514756,5,3,0.087756056
NA20899,-1.706072441,-0.21649812,0.263280302,0.985175205,4,6,0.265113012
NA20900,-0.692987878,-1.182492142,0.432177832,-0.690612051,4,5,0.106218087
NA20901,0.215224649,-0.29820575,0.013943938,-1.440261366,3,6,0.467683654
NA20902,0.200883569,0.477732928,-0.066857055,-0.204968836,4,3,0.653612662
NA20903,0.401165849,3.2423373,-0.020528231,-0.249207284,5,1,0.460189883
NA20904,0.472338444,-0.120180174,-1.020098897,0.145665176,1,4,0.333452448
NA20905,0.871177284,0.880154294,0.754731576,0.009784127,3,5,0.366374256
NA20906,0.221001075,-0.709553372,-0.886085402,-0.752631315,1,1,0.089509991
NA20908,1.611472258,-0.166820878,0.530581916,0.472342887,3,5,0.18886062
NA20910,0.563837512,-1.645866717,0.352443606,-1.914180083,5,4,0.53007567
NA20911,0.584483411,0.0761672,1.324522689,1.464018279,4,6,0.010124307
NA21086,0.736889105,-0.596344305,0.917589693,-1.311977194,3,2,0.937017553
NA21087,-0.905050333,-2.033855217,1.016338657,-1.883719503,3,2,0.059996034
NA21088,0.080918496,0.627655519,-0.975005787,0.199527451,2,5,0.997839112
NA21089,-0.241705087,1.316361029,0.032350696,1.174187123,1,4,0.860696545
NA21090,0.113707442,0.159968416,-0.54366917,1.478948186,1,3,0.740823965
NA21091,-1.478397781,-0.185598803,1.40330598,0.712490566,2,5,0.808837019
NA21092,-0.853350178,-0.105134082,0.742487737,0.679480463,1,5,0.969314205
NA21093,-0.32465695,0.441792485,-0.88906956,-0.919499663,1,3,0.498062019
NA21094,-0.386137858,-0.871266858,-0.74020894,-0.852361548,2,2,0.656582012
NA21095,1.481528531,1.099350253,-1.590434641,1.181983747,2,1,0.206861015
NA21097,0.60695051,0.441502535,-0.021479767,0.427434564,2,2,0.335841541
NA21098,-0.069954785,-0.564194327,-0.409136842,1.207347764,3,2,0.686349579
NA21099,-0.804978103,-0.745332289,1.273689762,1.550435758,5,4,0.814669079
NA21100,-0.679624875,0.782734772,-0.200386922,0.188466305,2,1,0.623011443
NA21101,0.836511983,0.666288828,0.678567449,0.295625396,3,4,0.171610468
NA21102,0.419695002,1.584117648,0.079133969,0.005040882,5,3,0.266144232
NA21103,-1.0936735,1.003862928,-0.478326169,-0.091519147,2,1,0.474878752
NA21104,0.169698684,0.970369854,-1.204012803,-0.00075296,1,6,0.84508006
NA21105,-0.066733873,-0.118139101,0.113282463,-1.160627374,5,6,0.351524992
NA21106,0.258415603,0.039754514,-0.498444999,0.610288673,3,2,0.950914293
NA21107,1.597966235,0.931096808,-1.855136553,1.059407318,1,6,0.643740225
NA21108,0.122300727,-1.586572941,-0.279108257,-1.28727668,3,5,0.576135803
NA21109,-0.902764441,-1.171850432,2.257747353,0.369508477,1,2,0.349637587
NA21110,1.165665599,-0.056367046,-0.744021613,0.315384137,1,2,0.755215335
NA21111,-0.150987135,1.009356513,1.022144943,0.533999511,3,5,0.388547213
NA21112,0.687732701,0.510281813,1.529601407,-0.810144551,1,6,0.785873547
NA21113,2.323666486,-0.458476562,-0.780506993,0.455105202,3,3,0.513324113
NA21114,-1.334868495,-1.583459987,-0.725844389,0.979446036,3,4,0.637098819
NA21115,0.382815208,-2.619614936,-1.019128996,-0.249133078,5,1,0.138168257
NA21116,1.548340397,1.445366049,-0.123687415,-1.199512251,4,5,0.789766316
NA21117,-0.265414343,-1.916304664,-0.005993024,0.831470862,5,3,0.588577446
NA21118,-0.667072822,0.709745342,1.55816895,-0.448141117,1,3,0.708716856
NA21119,-1.087665484,-2.517164821,1.794940825,-0.502122998,3,6,0.940283974
NA21120,-0.124749132,-0.742793771,-0.980769854,1.305236616,2,5,0.339795097
NA21122,0.041069946,-0.040933946,-0.037107604,-0.225175068,2,1,0.692717966
